# gpstime BSN BCI f_mean f_median hrss_mean hrss_median Q_mean Q_median
1.128503651430000067e+09 7.125835999999999615e+00 2.576000000000000068e+00 9.317745097538170285e+02 9.344991670317690478e+02 7.318677872374301187e-23 7.601951595405802422e-23 2.616900880333331614e+01 2.443352319164500130e+01
1.128996726640000105e+09 1.173171100000000067e+01 9.889999999999999902e-01 4.595084392602050798e+02 4.616358849750309901e+02 9.406824147450369566e-23 9.421126356193588854e-23 6.090671690111332914e+00 5.998629617004629822e+00
1.129285547819999933e+09 9.241186000000000789e+00 2.056999999999999940e+00 9.535517550573140397e+02 9.525997646746740202e+02 1.189590884540901066e-22 1.205652400745875884e-22 2.053914281741917591e+01 2.037747276512600081e+01
1.130546319589999914e+09 9.581089999999999662e+00 5.357000000000000206e+00 7.677647829780416942e+02 7.664415966224130443e+02 8.712766632627845561e-23 8.462136338383182521e-23 5.442894100073992547e+00 5.329529411364630320e+00
1.130585966579999924e+09 6.720006999999999842e+00 3.609999999999999876e+00 7.057134933792152651e+02 7.057792493231289654e+02 5.955380858748894154e-23 5.731399442186498151e-23 8.688214885367557372e+01 8.775529911506650649e+01
1.131370691920000076e+09 3.557459999999999845e+00 2.177000000000000046e+00 2.662065021668458940e+02 2.546474838365180062e+02 4.134589485336380647e-23 3.918140668940968727e-23 6.438532635812632066e+01 6.395828922278199968e+01
1.132029595769999981e+09 1.017803400000000025e+01 5.294999999999999929e+00 2.541530458707768787e+02 2.541672709537274955e+02 5.418135586934547580e-23 5.079740446382013338e-23 8.590229979699370233e+01 8.783216597548249638e+01
1.132738992519999981e+09 8.386908000000000030e+00 3.504999999999999893e+00 2.233711967342118783e+02 2.224759897798030011e+02 4.538289499100829815e-23 4.361436738625514763e-23 3.313692845033547485e+01 3.200565042037479913e+01
1.132933463289999962e+09 1.881647999999999854e+01 6.658999999999999808e+00 6.571238637551527972e+02 6.570812332268235423e+02 7.748593082280415885e-23 7.780812114354621735e-23 2.018874431501239286e+01 1.979466844079600207e+01
1.133058152079999924e+09 7.153417000000000137e+00 4.387999999999999901e+00 8.915003163318400539e+02 8.881966645042989512e+02 9.311390027226582689e-23 9.311106167777727844e-23 4.538979352978717685e+00 4.077907866363990053e+00
1.133680260390000105e+09 6.676002000000000436e+00 2.884999999999999787e+00 9.742677098008952044e+02 9.762984545236610074e+02 6.336792045914440568e-23 6.254673529043325656e-23 7.762288126856505244e+01 7.951944286019970320e+01
1.134215884829999924e+09 3.951614999999999878e+00 2.629999999999999893e+00 2.497405086630656683e+02 2.373614931077069912e+02 4.399772329298663192e-23 3.967677040054741488e-23 8.070514202542520366e+01 8.117111248564940240e+01
1.135224278190000057e+09 8.225652000000000186e+00 4.902000000000000135e+00 6.324095766146757569e+02 6.314350801058000116e+02 9.717817941293432987e-23 9.857090966960091581e-23 7.122784024833504368e+00 6.959088935264579945e+00
1.135266463299999952e+09 2.946361000000000008e+00 4.540000000000000147e-01 7.111039450659762906e+02 8.822740613406390366e+02 6.343351459735602207e-23 6.033270938268545871e-23 2.037391696261396490e+01 7.605935263388745149e+00
1.136207904500000000e+09 1.785528400000000104e+01 6.522000000000000242e+00 3.577721289518902950e+02 3.582978460238840057e+02 5.550964803749342106e-23 5.376790258887544706e-23 1.578343106873305324e+01 1.565061864400164993e+01
1.136386164079999924e+09 5.481732000000000049e+00 3.047000000000000153e+00 2.300827035093764152e+02 2.276170388731489993e+02 4.632958873225430594e-23 4.341198941744615462e-23 5.411257933928973074e+01 5.177970608670499786e+01
1.137233515029999971e+09 1.078672899999999935e+01 5.431000000000000050e+00 4.767068302405535292e+02 4.767222867054970266e+02 5.302955740784415753e-23 5.298036211506465992e-23 2.270497616670867203e+01 1.977253045293809919e+01
1.126940429259999990e+09 8.114153999999999201e+00 4.051000000000000156e+00 7.693039595898826519e+02 7.668368104710909847e+02 7.319511314317843014e-23 7.208020372744552956e-23 5.727871770816007846e+00 5.218785480689129841e+00
1.126955278299999952e+09 5.865713000000000399e+00 1.549999999999999989e-01 2.282579759292756307e+02 2.205695513996560067e+02 4.390544700545365050e-23 3.988839261401541741e-23 7.475379630349929982e+01 7.366683659412994700e+01
1.127066605150000095e+09 1.416271200000000086e+01 6.818999999999999950e+00 6.365549992247704267e+02 6.363930631946310541e+02 7.444948760093433488e-23 6.777643039266787729e-23 4.473339810003154327e+01 4.419895164084019967e+01
1.127068066299999952e+09 1.267059199999999919e+01 7.397000000000000242e+00 7.990501630150662322e+02 7.990777930324360341e+02 1.148974131581774674e-22 1.113796411101898018e-22 7.043171413927627356e+00 6.673987728494514826e+00
1.127563817019999981e+09 1.320164300000000068e+01 7.004999999999999893e+00 5.997313376343704476e+02 5.982520903513869825e+02 1.182409434308254435e-22 1.173561248317879356e-22 4.310810570173028822e+00 4.273967742477510434e+00
1.127678953039999962e+09 5.621840999999999866e+00 3.084000000000000075e+00 5.938473115545832570e+02 5.912523994548424753e+02 5.464245028661871298e-23 5.192451805320583121e-23 8.645111398608761988e+01 8.846038597464755071e+01
1.127699679240000010e+09 5.963118999999999836e+00 3.145000000000000018e+00 3.286275586084663018e+02 3.287575334911750247e+02 6.318813427576843847e-23 5.729794923140016805e-23 5.876222332486332789e+01 5.754084693034710085e+01
1.128136399670000076e+09 1.076039199999999951e+01 2.886000000000000121e+00 5.737247371295751464e+02 5.734482191394549773e+02 7.437888740591535007e-23 6.827099141017091104e-23 4.178874072481745117e+01 4.090608964382509782e+01
1.128136801950000048e+09 2.080386999999999986e+00 6.780000000000000471e-01 1.810063699808783326e+02 1.117217767948379930e+02 4.426224277670041282e-23 3.904406018469261262e-23 4.675713803597908935e+01 4.482399671151809883e+01
1.128319478140000105e+09 9.758613999999999677e+00 5.863999999999999879e+00 5.827041221618777627e+02 5.825088697438360441e+02 6.181904241058857005e-23 6.172909195118054665e-23 7.105559533139032169e+01 6.994265657960529836e+01
1.128330335400000095e+09 6.723028000000000226e+00 3.311999999999999833e+00 1.416307058784062463e+02 1.405788050503725231e+02 4.824373744106494360e-23 4.460687122430706431e-23 1.940099888296225217e+01 1.885955568437179863e+01
1.128338827609999895e+09 1.007791899999999963e+01 5.429999999999999716e+00 3.542669118086262188e+02 3.538289358759719789e+02 6.490367687253099547e-23 5.976159107868270828e-23 9.757837506873848099e+00 9.482301900306705278e+00
1.128872736980000019e+09 9.723185000000000855e+00 5.035999999999999588e+00 3.433866707260438034e+02 3.434396293180009820e+02 4.545369181715936729e-23 4.509500645527863188e-23 1.421995320058586820e+01 1.391739838200870061e+01
1.129331962349999905e+09 1.393526999999999916e+01 6.809000000000000163e+00 1.086650078623680855e+02 1.086732565376755133e+02 6.091856250767621807e-23 5.923561102844522774e-23 6.547160924874360077e+00 6.362385987328675441e+00
1.129486164609999895e+09 1.399074899999999921e+01 8.317999999999999616e+00 2.251023252115208777e+02 2.239026052165310148e+02 4.687000120241955503e-23 4.542641429357812747e-23 3.130496911800740190e+00 3.014179597581365222e+00
1.129638426789999962e+09 7.871706999999999788e+00 1.618999999999999995e+00 4.127747619137784909e+02 4.085725861558320275e+02 7.114089064548614746e-23 6.661670734826873719e-23 3.521870019966145460e+00 3.348260823659320096e+00
1.129731124970000029e+09 6.197268000000000221e+00 8.760000000000000009e-01 4.131114350698727549e+02 4.159667382350669982e+02 5.904666874897102252e-23 5.696675250937768099e-23 1.356686937050302078e+01 3.625473313400480180e+00
1.130513849650000095e+09 5.880567000000000100e+00 3.170000000000000040e-01 1.667730695901191780e+02 1.631910932211939951e+02 4.622840736715577425e-23 4.321276413799364905e-23 4.998522715371876046e+01 4.808433577318230334e+01
1.130531613829999924e+09 4.884449000000000041e+00 3.052999999999999936e+00 2.303287895115568062e+02 2.284894011198790054e+02 4.551994938603758196e-23 4.367850682185466243e-23 8.692251073329906319e+01 8.868990962811570000e+01
1.130641692829999924e+09 1.165984100000000012e+01 6.953999999999999737e+00 7.634876516433499773e+02 7.635198137039769790e+02 7.286465274194264496e-23 7.170373444778480520e-23 2.445947967181903238e+01 2.404104428242219882e+01
1.130908115630000114e+09 1.406855400000000067e+01 6.294999999999999929e+00 7.624476074616608230e+02 7.622471616711350180e+02 1.438115169358123793e-22 1.438896583622012288e-22 8.629147733196322889e+00 8.267670643238739459e+00
1.131727049359999895e+09 1.173261800000000044e+01 4.881999999999999673e+00 5.823193974241679598e+02 5.823443442608170244e+02 6.345227465355210231e-23 6.225468238899875422e-23 7.256365362494733517e+01 7.196610084264854379e+01
1.132140635980000019e+09 8.102456000000000103e+00 3.741000000000000103e+00 2.965080655697864813e+02 2.965944276352349789e+02 4.475350551524109656e-23 4.379056532102294146e-23 6.951203473968757862e+01 6.990547019725650557e+01
1.132718329150000095e+09 1.057901500000000006e+01 5.437999999999999723e+00 6.486211279542902730e+02 6.481319955539149760e+02 6.421289510906373281e-23 5.960261706307194721e-23 2.248184953907176009e+01 2.199983951611810085e+01
1.133005745660000086e+09 2.369778799999999919e+01 4.381000000000000227e+00 2.926974601379809542e+02 2.926680126166255036e+02 5.433137561116958505e-23 4.995485252714973444e-23 4.943511198020318176e+01 4.895053000730430171e+01
1.133453884369999886e+09 1.167589000000000077e+01 5.312999999999999723e+00 7.868753750380834617e+02 7.853992511725534769e+02 8.015888777369956650e-23 7.659779711848418974e-23 1.851111686213577556e+01 1.520092479274650010e+01
1.133607630990000010e+09 7.478314000000000128e+00 3.503000000000000114e+00 4.531935346775308062e+02 4.525495380433620198e+02 4.835299704543447073e-23 4.494313870187794833e-23 6.282657295079891924e+01 6.094088867119280195e+01
1.133609005519999981e+09 9.331445999999999685e+00 4.581000000000000405e+00 1.424317597815396539e+02 1.424004060841609771e+02 4.382471514917078650e-23 3.954367851002645689e-23 2.114997182096680106e+01 2.060164569249634781e+01
1.133615261109999895e+09 1.041484799999999922e+01 6.408999999999999808e+00 2.195471425892651780e+02 2.195786871720999898e+02 4.224889177783230331e-23 3.825311607842807246e-23 4.814013639308613790e+01 4.673017357379055170e+01
1.133797219049999952e+09 5.817975999999999814e+00 1.989999999999999991e+00 2.784691040102800912e+02 2.798068366691644542e+02 5.349394805859468389e-23 5.227740071494393251e-23 5.185228393414847758e+00 4.786604506418974836e+00
1.134489474900000095e+09 5.704551999999999623e+00 2.449999999999999956e-01 8.252927716217432135e+02 8.444195633952480193e+02 6.449568294915944262e-23 6.326191797655604188e-23 1.394048501111151062e+01 8.786069540791780597e+00
1.134799340480000019e+09 8.090904999999999347e+00 4.637999999999999901e+00 1.701617464586727806e+02 1.700789086860729924e+02 4.439399039466397356e-23 4.124323157619200192e-23 4.595983211614527875e+01 4.451268633075660119e+01
1.135241740650000095e+09 2.449196000000000151e+00 1.157000000000000028e+00 5.198273682711834454e+02 5.477245612786889524e+02 4.966121059354155608e-23 4.486408158624378332e-23 4.113678237828599293e+01 4.056135707143019431e+01
1.135922416890000105e+09 1.667394600000000082e+01 6.482999999999999652e+00 5.840456454461665317e+02 5.841078127702010079e+02 7.302229442014365322e-23 7.112262823881510226e-23 2.458974676372912782e+01 2.446554234627960156e+01
1.136405596740000010e+09 1.542767500000000069e+01 1.266999999999999904e+00 2.848925477898597478e+02 2.866940326289685004e+02 4.983258289449376780e-23 4.823232121864451891e-23 3.518690553292797230e+00 3.444162760541964907e+00
1.136495178940000057e+09 1.173284100000000052e+01 2.214999999999999858e+00 4.711288312043544693e+02 4.700229390769309816e+02 7.128999411417491543e-23 6.517938388217528251e-23 6.866134323479331059e+00 6.647828638724059935e+00
1.126740861109999895e+09 8.752840000000000842e+00 2.798000000000000043e+00 8.121489048644126569e+02 8.124506265057840437e+02 7.871463252685074862e-23 7.583125136869727737e-23 4.713245728682410629e+01 4.286058864657140077e+01
1.127309459039999962e+09 6.806728999999999807e+00 5.980000000000000426e+00 8.532752131113304586e+02 8.510938059721610216e+02 7.582831342603592202e-23 7.275508086689163204e-23 3.619280423860920415e+00 3.451612568986230034e+00
1.127472960740000010e+09 2.020502099999999857e+01 5.203999999999999737e+00 8.040068319748323802e+02 8.040846231446105321e+02 1.063941685859325131e-22 1.000816616177632088e-22 4.324732337671258620e+01 4.213896570221885440e+01
1.127621063930000067e+09 2.642631999999999870e+00 8.950000000000000178e-01 2.770146701153557842e+02 2.974482406403774917e+02 4.321244499046381177e-23 3.957438637749494611e-23 7.031913432948364573e+01 7.292857496363149039e+01
1.129981959980000019e+09 1.686072000000000015e+00 3.900000000000000133e-01 2.510771033806940409e+02 1.272876130167619948e+02 4.280379855127493010e-23 3.930368862654796337e-23 3.603881642257977092e+01 3.108003340248129831e+01
1.130504036230000019e+09 1.044637400000000049e+01 3.149999999999999911e+00 7.371948240586596057e+02 7.377236154666150014e+02 7.173534680979863627e-23 7.000509516133753233e-23 4.580513142024900475e+01 4.509521689089085328e+01
1.131396580049999952e+09 1.532133499999999948e+01 7.176999999999999602e+00 9.187826422877075174e+02 9.188755538210380109e+02 9.947291327543055843e-23 9.724293552592165876e-23 4.330120688912555948e+01 4.290796553758779908e+01
1.131408561420000076e+09 1.125374300000000005e+01 4.171999999999999709e+00 6.399967090954194191e+02 6.444214366840010371e+02 9.023450400938459011e-23 8.780302687769096839e-23 7.703731347712867716e+00 6.737029848336569593e+00
1.131987801029999971e+09 3.233344999999999914e+00 2.592999999999999972e+00 6.196452131317894327e+02 6.168106277149320249e+02 4.992730060149674785e-23 5.011204717787222706e-23 1.626302500664493778e+01 1.301591604971735094e+01
1.132403725630000114e+09 1.037865599999999944e+01 4.070999999999999730e+00 6.295619210500107101e+02 6.296473876655375079e+02 6.360786827870399703e-23 6.257609650804669035e-23 7.159638540211776103e+01 7.082995655047589878e+01
1.132963411000000000e+09 1.274097500000000061e+01 5.392000000000000348e+00 3.344016555769051138e+02 3.335840606590064681e+02 5.007154625509720691e-23 4.878465053147529513e-23 4.659029536963472218e+00 4.681203959757219479e+00
1.133006198539999962e+09 1.574391900000000000e+01 5.669999999999999929e+00 4.888007072265174884e+02 4.869173570793919907e+02 6.100767111449258321e-23 5.976148521263065872e-23 3.308206601144769277e+00 3.269210575004770192e+00
1.133124374710000038e+09 8.439249000000000223e+00 5.681000000000000050e+00 6.639929222810250167e+02 6.642949638268039507e+02 6.368416510233998680e-23 6.020210451404609774e-23 3.359957530992274144e+01 3.287001426316004427e+01
1.133156031299999952e+09 6.676680000000000392e-01 5.380000000000000338e-01 8.364960482569802025e+02 1.002195731510700057e+03 4.721063838730298832e-23 4.299413743279159854e-23 6.631240886744154750e+01 6.979794831633290642e+01
1.134468739769999981e+09 2.969953999999999983e+00 1.798000000000000043e+00 1.463384364063712155e+02 1.165044245312705016e+02 4.113572857205805174e-23 3.877986481678521914e-23 4.982958470594069667e+01 4.727379181526924867e+01
1.135252264160000086e+09 6.535106999999999999e+00 3.874000000000000110e+00 7.477009543781543925e+02 7.482815551598929460e+02 6.591180661605727195e-23 6.574740944823287659e-23 6.908157767760312318e+00 3.931198504494790136e+00
1.136011917910000086e+09 1.253950500000000012e+01 3.024999999999999911e+00 5.587355061650878270e+02 5.588330139756435528e+02 6.389649018053599790e-23 6.119972556880033792e-23 6.353937456479739865e+01 6.252009853673744999e+01
1.136365395650000095e+09 8.008720999999999535e+00 3.693000000000000060e+00 7.261677791558167883e+02 7.269372246380124807e+02 7.445248222738301231e-23 6.840988342442498203e-23 5.521693775983404606e+01 5.224296922634869844e+01
1.136369201329999924e+09 2.212983099999999936e+01 2.710999999999999854e+00 2.501096699099854277e+02 2.500132050356340017e+02 2.187461254595147118e-22 2.189940793433538812e-22 2.759007279457087591e+01 2.702667845787679823e+01
